STN,YYYYMMDD,HH,DD,FH,FF,FX,T,T10N,TD,SQ,Q,DR,RH,P,VV,N,U,WW,IX,M,R,S,O,Y
370,20250128,12,190,70,70,140,92,63,44,0,30,0,0,9909,83,8,71,,5,0,0,0,0,0
370,20250128,13,190,70,80,140,90,,46,0,24,0,0,9906,83,8,74,,5,0,0,0,0,0
370,20250128,14,190,70,80,130,92,,50,0,26,0,0,9905,83,8,74,,5,0,0,0,0,0
370,20250128,15,180,70,60,130,91,,55,0,11,0,0,9908,83,8,77,,5,0,0,0,0,0
370,20250128,16,180,60,70,100,91,,58,0,7,0,0,9907,82,8,79,,5,0,0,0,0,0
370,20250128,17,170,60,70,120,85,,66,0,0,2,1,9909,79,8,87,81,7,0,1,0,0,0
370,20250128,18,170,70,70,110,82,76,68,0,0,4,1,9908,80,8,91,23,7,0,1,0,0,0
370,20250128,19,180,70,60,120,82,,67,0,0,0,-1,9912,83,8,89,23,7,0,1,0,0,0
370,20250128,20,180,50,50,90,81,,65,0,0,0,-1,9914,83,8,89,23,7,0,1,0,0,0
370,20250128,21,190,60,60,100,81,,64,0,0,0,-1,9914,65,8,89,23,7,0,1,0,0,0
370,20250128,22,200,60,60,110,79,,69,0,0,4,15,9916,58,8,93,82,7,0,1,0,0,0
370,20250128,23,200,50,60,90,79,,68,0,0,0,-1,9922,57,8,92,57,7,0,1,0,0,0
370,20250128,24,220,60,60,100,78,73,71,0,0,5,2,9927,57,8,95,81,7,0,1,0,0,0
370,20250129,1,240,70,60,110,78,,74,0,0,9,6,9935,49,8,97,81,7,0,1,0,0,0
370,20250129,2,250,80,80,120,74,,70,0,0,5,2,9949,33,8,96,23,7,0,1,0,0,0
370,20250129,3,250,70,80,130,71,,63,0,0,6,4,9964,59,8,94,58,7,0,1,0,0,0
370,20250129,4,250,70,80,120,74,,59,0,0,0,-1,9973,75,8,90,23,7,0,1,0,0,0
370,20250129,5,250,80,80,140,67,,54,0,0,3,1,9986,76,8,91,51,7,0,1,0,0,0
370,20250129,6,240,70,70,110,67,62,52,0,0,0,-1,9999,81,8,89,22,7,0,1,0,0,0
370,20250129,7,250,60,70,120,64,,47,0,0,2,2,10010,64,7,89,57,7,0,1,0,0,0
370,20250129,8,240,50,40,80,62,,49,0,1,0,-1,10021,65,8,91,57,7,0,1,0,0,0
370,20250129,9,220,50,50,90,64,,48,0,13,2,1,10029,82,6,89,23,7,0,1,0,0,0
370,20250129,10,220,60,60,100,80,,57,7,64,0,0,10036,80,5,85,,5,0,0,0,0,0
370,20250129,11,230,70,70,110,86,,55,8,78,0,0,10042,81,2,80,,5,0,0,0,0,0
370,20250129,12,230,80,70,130,85,58,50,3,56,0,0,10048,82,7,78,3,7,0,0,0,0,0
370,20250129,13,230,70,70,110,88,,52,2,44,0,0,10050,81,8,78,,5,0,0,0,0,0
370,20250129,14,220,60,60,100,87,,54,0,35,0,0,10051,81,8,79,,5,0,0,0,0,0
370,20250129,15,220,50,40,90,86,,57,5,35,0,0,10053,80,8,82,,5,0,0,0,0,0
370,20250129,16,210,40,40,60,78,,50,5,17,0,0,10058,77,8,82,,5,0,0,0,0,0
370,20250129,17,200,30,20,60,59,,37,0,1,0,0,10064,70,8,86,,5,0,0,0,0,0
370,20250129,18,180,20,30,40,59,27,41,0,0,0,0,10070,75,8,88,,5,0,0,0,0,0
370,20250129,19,150,20,20,40,55,,41,0,0,0,0,10075,72,8,90,,5,0,0,0,0,0
370,20250129,20,170,20,30,40,65,,48,0,0,0,-1,10078,65,8,89,51,7,0,1,0,0,0
370,20250129,21,190,30,30,50,64,,59,0,0,10,4,10082,62,8,96,51,7,0,1,0,0,0
370,20250129,22,990,10,10,30,60,,58,0,0,10,3,10082,59,8,99,52,7,0,1,0,0,0
370,20250129,23,130,10,10,30,63,,62,0,0,4,1,10086,63,8,99,22,7,0,1,0,0,0
370,20250129,24,100,10,10,20,65,36,64,0,0,0,-1,10089,61,8,99,23,7,0,1,0,0,0
370,20250130,1,160,10,20,40,65,,64,0,0,0,-1,10091,58,8,99,22,7,0,1,0,0,0
370,20250130,2,180,20,20,30,64,,63,0,0,10,7,10094,50,8,99,81,7,0,1,0,0,0
370,20250130,3,180,10,10,20,60,,59,0,0,10,4,10097,57,8,99,58,7,0,1,0,0,0
370,20250130,4,0,10,0,20,59,,58,0,0,5,1,10102,58,8,99,23,7,0,1,0,0,0
370,20250130,5,290,0,10,20,60,,59,0,0,6,4,10110,50,8,99,81,7,0,1,0,0,0
370,20250130,6,360,30,30,50,59,55,57,0,0,10,13,10115,60,8,99,61,7,0,1,0,0,0
370,20250130,7,350,30,30,40,58,,57,0,0,10,8,10125,57,8,98,62,7,0,1,0,0,0
370,20250130,8,20,20,20,40,58,,56,0,1,10,8,10134,57,8,99,58,7,0,1,0,0,0
370,20250130,9,350,20,20,40,61,,59,0,15,6,1,10141,57,8,98,51,7,0,1,0,0,0
370,20250130,10,10,20,20,50,65,,54,0,25,0,-1,10146,65,8,92,22,7,0,1,0,0,0
370,20250130,11,320,20,20,30,65,,61,0,26,8,1,10153,50,8,97,81,7,0,1,0,0,0
370,20250130,12,330,30,30,60,64,55,62,0,10,10,21,10161,57,8,99,62,7,0,1,0,0,0
370,20250130,13,340,40,40,70,61,,52,0,16,10,16,10169,61,8,94,61,7,0,1,0,0,0
370,20250130,14,330,30,20,40,63,,59,0,21,9,3,10174,61,7,97,51,7,0,1,0,0,0
370,20250130,15,300,20,20,40,63,,60,0,15,0,-1,10182,60,8,97,22,7,0,1,0,0,0
370,20250130,16,290,20,20,50,60,,50,0,11,0,0,10191,67,8,93,,5,0,0,0,0,0
370,20250130,17,280,20,20,30,48,,39,0,4,0,0,10201,63,6,93,,5,0,0,0,0,0
370,20250130,18,270,20,20,30,38,13,31,0,0,0,0,10212,69,0,95,1,7,0,0,0,0,0
370,20250130,19,250,20,20,30,23,,20,0,0,0,0,10221,72,0,97,,5,0,0,0,0,0
370,20250130,20,260,20,20,30,26,,20,0,0,0,0,10227,69,5,95,,5,0,0,0,0,0
370,20250130,21,250,20,20,30,15,,13,0,0,0,0,10233,67,0,98,,5,0,0,0,0,0
370,20250130,22,250,20,30,40,12,,10,0,0,0,0,10237,64,0,98,,5,0,0,0,0,0
370,20250130,23,230,20,20,30,-5,,-7,0,0,0,0,10241,62,0,98,,5,0,0,0,0,0
370,20250130,24,240,20,30,40,-1,-28,-2,0,0,0,0,10245,66,0,99,,5,0,0,0,0,0
370,20250131,1,220,20,30,30,-10,,-11,0,0,0,0,10250,58,0,98,10,7,0,0,0,0,0
370,20250131,2,230,30,30,50,-5,,-6,0,0,0,0,10253,62,0,99,,5,0,0,0,0,0
370,20250131,3,210,30,30,40,-13,,-16,0,0,0,0,10254,20,0,98,10,7,0,0,0,0,0
370,20250131,4,200,30,20,40,-4,,-6,0,0,0,0,10258,21,7,99,10,7,0,0,0,0,0
370,20250131,5,210,30,30,40,1,,0,0,0,0,0,10260,36,8,98,10,7,0,0,0,0,0
370,20250131,6,200,30,30,40,10,-39,7,0,0,0,0,10262,50,8,97,10,7,0,0,0,0,0
370,20250131,7,190,20,20,30,0,,-2,0,0,0,0,10267,50,8,98,10,7,0,0,0,0,0
370,20250131,8,190,20,20,30,4,,2,0,4,0,0,10271,50,8,98,10,7,0,0,0,0,0
370,20250131,9,170,20,30,30,12,,8,0,23,0,0,10277,56,8,97,10,7,0,0,0,0,0
370,20250131,10,180,30,30,40,27,,22,0,50,0,0,10279,58,8,96,10,7,0,0,0,0,0
370,20250131,11,190,30,30,50,44,,28,10,75,0,0,10282,61,8,89,,5,0,0,0,0,0
370,20250131,12,220,30,30,50,63,-14,39,10,86,0,0,10281,67,8,84,,5,0,0,0,0,0
370,20250131,13,200,30,30,50,77,,41,10,101,0,0,10282,77,8,78,,5,0,0,0,0,0
370,20250131,14,180,30,40,50,71,,35,5,74,0,0,10282,80,8,78,,5,0,0,0,0,0
370,20250131,15,200,30,20,50,64,,32,2,33,0,0,10283,81,8,79,,5,0,0,0,0,0
370,20250131,16,170,20,20,30,50,,25,8,20,0,0,10287,81,8,84,,5,0,0,0,0,0
370,20250131,17,170,20,20,40,28,,15,0,1,0,0,10292,77,2,90,,5,0,0,0,0,0
370,20250131,18,180,20,10,20,13,-22,10,0,0,0,0,10299,69,3,98,,5,0,0,0,0,0
370,20250131,19,990,10,10,20,4,,3,0,0,0,0,10306,65,0,98,,5,0,0,0,0,0
370,20250131,20,0,0,0,10,-2,,-3,0,0,0,0,10311,11,0,98,20,7,1,0,0,0,1
370,20250131,21,0,0,0,10,-9,,-11,0,0,0,0,10315,58,0,99,20,7,1,0,0,0,1
370,20250131,22,0,0,0,10,-19,,-20,0,0,0,0,10320,32,0,99,10,7,0,0,0,0,0
370,20250131,23,140,10,10,20,-10,,-11,0,0,0,0,10323,25,0,99,20,7,1,0,0,0,1
370,20250131,24,130,10,10,20,-11,-59,-12,0,0,0,0,10323,50,0,99,20,7,1,0,0,0,1
370,20250201,1,150,10,10,20,-15,,-16,0,0,0,0,10322,27,0,99,10,7,0,0,0,0,0
370,20250201,2,100,10,10,20,-21,,-21,0,0,0,0,10324,14,0,99,20,7,1,0,0,0,1
370,20250201,3,0,0,0,10,-27,,-27,0,0,0,0,10322,13,7,100,20,7,1,0,0,0,1
370,20250201,4,30,10,10,20,-42,,-43,0,0,0,0,10322,2,0,99,35,7,1,0,0,0,1
370,20250201,5,0,10,0,20,-21,,-21,0,0,0,0,10324,12,0,99,20,7,1,0,0,0,1
370,20250201,6,140,10,10,20,-41,-74,-42,0,0,0,0,10326,35,0,99,20,7,1,0,0,0,1
370,20250201,7,110,10,10,20,-41,,-43,0,0,0,0,10330,29,0,98,10,7,0,0,0,0,0
370,20250201,8,140,10,10,10,-35,,-35,2,7,0,0,10332,58,0,99,20,7,1,0,0,0,1
370,20250201,9,100,10,10,20,8,,3,10,60,0,0,10333,58,0,95,10,7,0,0,0,0,0
370,20250201,10,120,20,20,30,28,,3,10,101,0,0,10331,75,0,83,,5,0,0,0,0,0
370,20250201,11,130,20,20,40,51,,3,10,111,0,0,10327,81,0,71,,5,0,0,0,0,0
370,20250201,12,110,30,30,70,55,-78,-7,10,127,0,0,10321,81,0,64,2,7,0,0,0,0,0
370,20250201,13,110,30,40,60,59,,-17,10,125,0,0,10315,83,0,58,,5,0,0,0,0,0
370,20250201,14,100,40,40,70,62,,-15,10,106,0,0,10312,80,0,58,,5,0,0,0,0,0
370,20250201,15,100,30,30,60,58,,-21,10,73,0,0,10309,81,0,56,,5,0,0,0,0,0
370,20250201,16,100,20,20,50,51,,-23,8,31,0,0,10305,83,0,59,,5,0,0,0,0,0
370,20250201,17,70,10,10,30,15,,-21,0,2,0,0,10306,83,0,76,,5,0,0,0,0,0
370,20250201,18,40,10,10,20,-7,-45,-27,0,0,0,0,10306,80,0,86,,5,0,0,0,0,0
370,20250201,19,50,10,10,30,-11,,-25,0,0,0,0,10303,70,0,90,,5,0,0,0,0,0
370,20250201,20,80,20,20,30,15,,-12,0,0,0,0,10298,71,0,82,,5,0,0,0,0,0
370,20250201,21,70,20,20,30,9,,-15,0,0,0,0,10295,72,0,83,,5,0,0,0,0,0
370,20250201,22,70,20,20,30,4,,-17,0,0,0,0,10288,66,0,85,,5,0,0,0,0,0
370,20250201,23,50,10,10,30,-35,,-38,0,0,0,0,10284,61,0,98,,5,0,0,0,0,0
370,20250201,24,50,10,10,20,-39,-84,-42,0,0,0,0,10278,58,0,97,10,7,0,0,0,0,0
370,20250202,1,100,10,10,30,-14,,-17,0,0,0,0,10270,60,0,97,,5,0,0,0,0,0
370,20250202,2,30,10,10,20,-35,,-36,0,0,0,0,10266,20,0,99,10,7,0,0,0,0,0
370,20250202,3,30,10,20,20,-43,,-43,0,0,0,0,10265,43,0,99,10,7,0,0,0,0,0
370,20250202,4,100,10,10,20,-40,,-44,0,0,0,0,10260,59,0,97,10,7,0,0,0,0,0
370,20250202,5,120,10,10,10,-48,,-48,0,0,0,0,10259,1,0,99,35,7,1,0,0,0,1
370,20250202,6,0,10,0,20,-53,-105,-55,0,0,0,0,10256,50,0,98,20,7,1,0,0,0,1
370,20250202,7,90,10,10,20,-43,,-43,0,0,0,0,10253,58,0,99,10,7,0,0,0,0,0
370,20250202,8,120,10,10,20,-33,,-34,5,9,0,0,10254,59,0,99,10,7,0,0,0,0,0
370,20250202,9,130,10,10,20,-10,,-23,10,60,0,0,10253,60,0,90,,5,0,0,0,0,0
370,20250202,10,140,10,10,20,15,,-13,10,112,0,0,10251,64,0,81,,5,0,0,0,0,0
370,20250202,11,150,10,10,30,32,,-8,10,140,0,0,10251,72,0,75,,5,0,0,0,0,0
370,20250202,12,150,20,20,30,43,-106,-11,10,130,0,0,10250,77,0,67,,5,0,0,0,0,0
370,20250202,13,140,20,20,30,52,,-17,10,129,0,0,10247,80,7,61,,5,0,0,0,0,0
370,20250202,14,990,20,10,30,60,,-10,10,109,0,0,10245,81,1,60,,5,0,0,0,0,0
370,20250202,15,100,10,20,30,55,,-12,10,68,0,0,10242,80,4,62,,5,0,0,0,0,0
370,20250202,16,140,10,10,20,50,,-13,8,29,0,0,10249,82,4,63,,5,0,0,0,0,0
370,20250202,17,110,10,10,10,4,,-17,0,2,0,0,10252,81,6,85,,5,0,0,0,0,0
370,20250202,18,110,10,10,20,-12,-59,-21,0,0,0,0,10256,79,8,93,,5,0,0,0,0,0
370,20250202,19,0,10,0,10,-18,,-25,0,0,0,0,10259,68,7,95,,5,0,0,0,0,0
370,20250202,20,0,0,0,10,-22,,-24,0,0,0,0,10262,63,8,98,,5,0,0,0,0,0
370,20250202,21,0,0,0,10,-29,,-31,0,0,0,0,10267,61,8,98,,5,0,0,0,0,0
370,20250202,22,0,0,0,10,-34,,-34,0,0,0,0,10271,57,6,99,10,7,0,0,0,0,0
370,20250202,23,990,10,10,10,-39,,-39,0,0,0,0,10269,57,0,99,10,7,0,0,0,0,0
370,20250202,24,230,10,10,10,-47,-86,-51,0,0,0,0,10271,58,0,96,10,7,0,0,0,0,0
370,20250203,1,150,0,10,10,-47,,-49,0,0,0,0,10268,6,4,98,35,7,1,0,0,0,1
370,20250203,2,170,10,20,20,-49,,-52,0,0,0,0,10266,47,7,98,20,7,1,0,0,0,1
370,20250203,3,190,10,10,20,-42,,-44,0,0,0,0,10266,58,1,98,10,7,0,0,0,0,0
370,20250203,4,170,10,20,20,-44,,-44,0,0,0,0,10269,32,0,99,10,7,0,0,0,0,0
370,20250203,5,170,10,10,30,-39,,-40,0,0,0,0,10267,50,1,99,10,7,0,0,0,0,0
370,20250203,6,170,0,10,10,-55,-99,-58,0,0,0,0,10273,19,0,97,10,7,0,0,0,0,0
370,20250203,7,130,10,10,20,-56,,-58,0,0,0,0,10278,43,3,98,20,7,1,0,0,0,1
370,20250203,8,160,10,20,20,-33,,-36,5,8,0,0,10282,56,2,97,10,7,0,0,0,0,0
370,20250203,9,170,20,20,30,-4,,-9,10,53,0,0,10280,56,7,96,10,7,0,0,0,0,0
370,20250203,10,190,20,20,30,23,,6,10,101,0,0,10282,60,1,88,,5,0,0,0,0,0
370,20250203,11,220,30,30,40,42,,13,10,107,0,0,10285,64,1,81,,5,0,0,0,0,0
370,20250203,12,210,30,30,50,54,-98,16,10,124,0,0,10277,65,2,76,3,7,0,0,0,0,0
370,20250203,13,180,30,30,50,67,,19,10,126,0,0,10272,67,0,71,,5,0,0,0,0,0
370,20250203,14,180,30,30,50,70,,18,10,107,0,0,10268,70,2,69,,5,0,0,0,0,0
370,20250203,15,200,30,30,50,67,,16,10,74,0,0,10269,70,1,70,,5,0,0,0,0,0
370,20250203,16,160,20,10,30,53,,10,8,28,0,0,10271,69,2,73,,5,0,0,0,0,0
370,20250203,17,170,20,20,20,8,,-12,0,2,0,0,10272,65,3,86,,5,0,0,0,0,0
370,20250203,18,180,20,30,30,1,-38,-12,0,0,0,0,10272,62,6,91,,5,0,0,0,0,0
370,20250203,19,170,20,20,30,-5,,-12,0,0,0,0,10273,61,8,95,,5,0,0,0,0,0
370,20250203,20,180,10,20,20,-13,,-16,0,0,0,0,10274,56,8,98,10,7,0,0,0,0,0
370,20250203,21,210,20,20,30,-11,,-17,0,0,0,0,10276,57,8,95,10,7,0,0,0,0,0
370,20250203,22,180,20,10,30,-13,,-15,0,0,0,0,10276,37,8,98,10,7,0,0,0,0,0
370,20250203,23,200,10,10,20,-9,,-10,0,0,0,0,10276,29,8,99,10,7,0,0,0,0,0
370,20250203,24,220,20,30,40,7,-64,2,0,0,0,0,10274,47,8,96,10,7,0,0,0,0,0
370,20250204,1,210,30,20,40,12,,9,0,0,0,0,10277,37,8,97,10,7,0,0,0,0,0
370,20250204,2,200,30,30,60,18,,12,0,0,0,0,10273,46,8,95,10,7,0,0,0,0,0
370,20250204,3,200,30,40,60,20,,12,0,0,0,0,10270,44,8,94,10,7,0,0,0,0,0
370,20250204,4,200,30,30,70,10,,7,0,0,0,0,10273,22,8,97,10,7,0,0,0,0,0
370,20250204,5,180,30,30,60,5,,3,0,0,0,0,10275,19,8,99,10,7,0,0,0,0,0
370,20250204,6,180,30,30,50,8,-15,6,0,0,0,0,10277,31,8,98,10,7,0,0,0,0,0
370,20250204,7,170,30,30,50,10,,7,0,0,0,0,10278,35,8,97,10,7,0,0,0,0,0
370,20250204,8,180,40,30,50,12,,8,0,2,0,0,10281,46,8,97,10,7,0,0,0,0,0
370,20250204,9,180,40,40,60,15,,10,0,8,0,0,10283,56,8,96,10,7,0,0,0,0,0
370,20250204,10,180,30,40,60,21,,12,0,15,0,0,10285,57,8,94,10,7,0,0,0,0,0
370,20250204,11,180,40,40,70,31,,17,0,41,0,0,10282,59,8,90,10,7,0,0,0,0,0
370,20250204,12,190,40,40,60,44,6,24,3,66,0,0,10278,63,8,86,,5,0,0,0,0,0
370,20250204,13,180,30,30,50,52,,27,10,75,0,0,10273,64,8,83,,5,0,0,0,0,0
370,20250204,14,190,40,50,70,54,,28,5,56,0,0,10270,74,8,83,,5,0,0,0,0,0
370,20250204,15,190,40,40,70,46,,24,0,29,0,0,10271,75,8,85,,5,0,0,0,0,0
370,20250204,16,170,50,40,70,26,,12,0,11,0,0,10273,63,8,90,,5,0,0,0,0,0
370,20250204,17,180,30,30,60,14,,1,0,2,0,0,10276,63,0,90,,5,0,0,0,0,0
370,20250204,18,190,20,20,50,-2,-26,-10,0,0,0,0,10282,61,0,93,,5,0,0,0,0,0
370,20250204,19,170,30,30,40,-1,,-10,0,0,0,0,10281,61,0,94,,5,0,0,0,0,0
370,20250204,20,190,30,40,50,6,,-9,0,0,0,0,10282,61,0,89,,5,0,0,0,0,0
370,20250204,21,210,40,50,70,8,,-11,0,0,0,0,10290,68,0,87,,5,0,0,0,0,0
370,20250204,22,210,60,60,90,8,,-1,0,0,0,0,10296,64,8,93,,5,0,0,0,0,0
370,20250204,23,210,50,50,90,11,,4,0,0,0,0,10302,59,8,94,10,7,0,0,0,0,0
370,20250204,24,190,40,40,60,13,-30,11,0,0,0,0,10307,31,8,98,10,7,0,0,0,0,0
370,20250205,1,200,40,40,60,18,,16,0,0,0,-1,10314,50,8,99,22,7,0,1,0,0,0
370,20250205,2,210,40,40,60,21,,19,0,0,0,0,10320,50,8,98,10,7,0,0,0,0,0
370,20250205,3,210,40,50,60,25,,23,0,0,0,-1,10323,56,8,98,22,7,0,1,0,0,0
370,20250205,4,220,40,40,60,28,,27,0,0,0,0,10331,27,8,99,10,7,0,0,0,0,0
370,20250205,5,220,40,30,60,29,,28,0,0,0,0,10340,11,8,99,10,7,0,0,0,0,0
370,20250205,6,230,40,30,50,34,11,32,0,0,0,0,10347,6,9,99,34,7,1,0,0,0,0
370,20250205,7,230,30,30,50,37,,36,0,0,0,0,10355,3,9,99,34,7,1,0,0,0,0
370,20250205,8,230,30,30,50,39,,38,0,2,0,0,10364,3,9,99,33,7,1,0,0,0,0
370,20250205,9,240,30,30,50,42,,40,0,10,0,0,10371,4,9,99,32,7,1,0,0,0,0
370,20250205,10,220,30,30,50,45,,44,0,23,0,0,10378,7,8,99,32,7,1,0,0,0,0
370,20250205,11,220,30,30,40,48,,46,0,29,0,0,10384,15,8,99,20,7,1,0,0,0,0
370,20250205,12,220,30,30,40,52,33,51,0,34,0,0,10384,26,8,99,10,7,0,0,0,0,0
370,20250205,13,230,30,30,50,54,,53,0,29,0,0,10387,48,8,98,10,7,0,0,0,0,0
370,20250205,14,230,30,20,40,55,,50,0,26,0,0,10392,56,8,96,10,7,0,0,0,0,0
370,20250205,15,200,20,30,40,55,,48,0,16,0,0,10396,56,8,95,10,7,0,0,0,0,0
370,20250205,16,200,30,20,40,51,,48,0,7,0,0,10403,49,8,97,10,7,0,0,0,0,0
370,20250205,17,200,20,20,40,48,,46,0,1,0,0,10409,50,8,98,10,7,0,0,0,0,0
370,20250205,18,230,20,20,40,41,23,40,0,0,0,0,10416,39,8,99,10,7,0,0,0,0,0
370,20250205,19,230,20,20,30,44,,43,0,0,0,0,10417,30,8,99,10,7,0,0,0,0,0
370,20250205,20,110,10,10,40,41,,39,0,0,0,0,10420,30,8,98,10,7,0,0,0,0,0
370,20250205,21,200,10,10,20,12,,11,0,0,0,0,10422,6,8,99,34,7,1,0,0,0,0
370,20250205,22,220,10,10,20,20,,19,0,0,0,0,10425,7,8,99,32,7,1,0,0,0,0
370,20250205,23,200,10,20,20,25,,24,0,0,0,0,10424,16,8,99,20,7,1,0,0,0,0
370,20250205,24,230,10,10,20,22,5,20,0,0,0,0,10424,15,8,98,10,7,0,0,0,0,0
370,20250206,1,260,0,10,10,24,,23,0,0,0,0,10424,12,8,99,20,7,1,0,0,0,0
370,20250206,2,40,10,10,10,15,,14,0,0,0,0,10426,1,8,98,34,7,1,0,0,0,0
370,20250206,3,160,10,10,10,24,,23,0,0,0,0,10422,16,8,99,20,7,1,0,0,0,0
370,20250206,4,0,0,0,10,27,,26,0,0,0,0,10420,9,9,99,34,7,1,0,0,0,0
370,20250206,5,360,10,10,20,32,,31,0,0,0,0,10420,2,8,99,34,7,1,0,0,0,0
370,20250206,6,50,20,20,30,41,3,40,0,0,0,0,10423,24,8,99,20,7,1,0,0,0,0
370,20250206,7,20,30,30,50,42,,40,0,0,0,0,10424,9,8,99,34,7,1,0,0,0,0
370,20250206,8,20,30,20,40,43,,39,0,2,0,0,10427,56,8,97,20,7,1,0,0,0,0
370,20250206,9,40,30,40,50,51,,34,0,15,0,0,10429,64,8,88,2,7,0,0,0,0,0
370,20250206,10,30,40,40,60,52,,38,0,26,0,0,10430,61,8,90,,5,0,0,0,0,0
370,20250206,11,40,40,30,60,55,,38,0,27,0,0,10428,59,8,88,10,7,0,0,0,0,0
370,20250206,12,40,40,40,70,52,39,36,0,30,0,0,10422,64,8,88,2,7,0,0,0,0,0
370,20250206,13,60,40,40,70,58,,28,2,55,0,0,10412,73,8,81,,5,0,0,0,0,0
370,20250206,14,60,50,50,70,63,,32,4,72,0,0,10406,69,8,80,,5,0,0,0,0,0
370,20250206,15,50,50,50,80,62,,30,0,34,0,0,10403,74,8,79,,5,0,0,0,0,0
370,20250206,16,60,50,60,90,61,,25,5,19,0,0,10399,78,8,77,,5,0,0,0,0,0
370,20250206,17,60,50,50,90,55,,22,0,3,0,0,10397,79,8,79,,5,0,0,0,0,0
370,20250206,18,40,40,40,60,51,41,27,0,0,0,0,10394,76,8,83,,5,0,0,0,0,0
370,20250206,19,50,50,50,80,49,,22,0,0,0,0,10392,75,8,82,,5,0,0,0,0,0
370,20250206,20,50,50,50,80,46,,21,0,0,0,0,10387,70,8,83,,5,0,0,0,0,0
370,20250206,21,60,50,40,80,44,,20,0,0,0,0,10381,65,8,84,,5,0,0,0,0,0
370,20250206,22,60,50,60,90,45,,14,0,0,0,0,10371,68,8,80,,5,0,0,0,0,0
370,20250206,23,60,50,50,90,43,,14,0,0,0,0,10364,69,8,81,,5,0,0,0,0,0
370,20250206,24,60,60,50,90,41,38,14,0,0,0,0,10356,70,8,82,,5,0,0,0,0,0
370,20250207,1,60,60,70,100,37,,12,0,0,0,0,10346,68,6,83,,5,0,0,0,0,0
370,20250207,2,50,60,60,110,31,,12,0,0,0,0,10338,66,3,87,,5,0,0,0,0,0
370,20250207,3,50,50,50,90,25,,10,0,0,0,0,10331,66,8,90,,5,0,0,0,0,0
370,20250207,4,50,60,70,90,31,,13,0,0,0,0,10324,71,8,87,,5,0,0,0,0,0
370,20250207,5,50,60,60,100,31,,11,0,0,0,0,10316,70,8,86,,5,0,0,0,0,0
370,20250207,6,50,70,70,100,31,17,10,0,0,0,0,10306,73,8,85,,5,0,0,0,0,0
370,20250207,7,60,60,60,100,34,,6,0,0,0,0,10304,73,8,82,,5,0,0,0,0,0
370,20250207,8,60,60,70,110,36,,3,0,1,0,0,10298,77,8,79,,5,0,0,0,0,0
370,20250207,9,60,70,70,130,36,,2,0,8,0,0,10290,72,8,78,,5,0,0,0,0,0
370,20250207,10,60,80,90,130,40,,-2,0,22,0,0,10285,74,8,74,,5,0,0,0,0,0
370,20250207,11,70,80,70,150,48,,-1,0,47,0,0,10276,73,8,70,,5,0,0,0,0,0
370,20250207,12,70,80,80,150,48,27,-6,0,24,0,0,10265,74,8,68,,5,0,0,0,0,0
370,20250207,13,70,80,80,140,48,,-8,0,20,0,0,10254,79,8,66,,5,0,0,0,0,0
370,20250207,14,70,80,80,150,48,,-9,0,20,0,0,10245,80,8,66,,5,0,0,0,0,0
370,20250207,15,80,70,70,130,46,,-8,0,15,0,0,10238,73,8,67,,5,0,0,0,0,0
370,20250207,16,70,70,70,130,45,,-8,0,11,0,0,10231,71,8,68,,5,0,0,0,0,0
370,20250207,17,80,60,60,120,42,,-10,0,2,0,0,10229,71,8,68,,5,0,0,0,0,0
370,20250207,18,70,60,50,120,38,33,-9,0,0,0,0,10229,70,8,71,,5,0,0,0,0,0
370,20250207,19,80,60,50,100,35,,-10,0,0,0,0,10224,67,8,72,,5,0,0,0,0,0
370,20250207,20,70,50,60,100,33,,-10,0,0,0,0,10221,65,8,73,,5,0,0,0,0,0
370,20250207,21,80,50,50,90,33,,-9,0,0,0,0,10218,64,8,74,,5,0,0,0,0,0
370,20250207,22,80,50,50,100,30,,-10,0,0,0,0,10212,64,8,74,,5,0,0,0,0,0
370,20250207,23,80,50,40,80,30,,-9,0,0,0,0,10210,65,8,75,,5,0,0,0,0,0
370,20250207,24,80,40,50,90,32,21,-9,0,0,0,0,10208,65,8,74,,5,0,0,0,0,0
370,20250208,1,90,40,40,80,32,,-9,0,0,0,0,10206,65,8,74,,5,0,0,0,0,0
370,20250208,2,90,40,40,80,32,,-9,0,0,0,0,10202,65,8,74,,5,0,0,0,0,0
370,20250208,3,80,40,40,70,32,,-9,0,0,0,0,10196,65,8,74,,5,0,0,0,0,0
370,20250208,4,90,40,40,80,33,,-10,0,0,0,0,10194,65,8,73,,5,0,0,0,0,0
370,20250208,5,90,40,40,70,33,,-11,0,0,0,0,10191,65,8,72,,5,0,0,0,0,0
370,20250208,6,100,30,40,70,36,22,-9,0,0,0,0,10192,65,8,72,,5,0,0,0,0,0
370,20250208,7,110,30,30,70,37,,-7,0,0,0,0,10195,65,8,72,,5,0,0,0,0,0
370,20250208,8,120,40,40,60,38,,-5,0,1,0,-1,10200,63,8,73,81,7,0,1,0,0,0
370,20250208,9,120,40,40,90,42,,2,0,11,0,-1,10204,64,8,75,23,7,0,1,0,0,0
370,20250208,10,110,30,30,70,50,,3,0,19,0,-1,10206,65,8,71,22,7,0,1,0,0,0
370,20250208,11,110,30,30,50,65,,5,3,76,0,0,10209,65,8,65,,5,0,0,0,0,0
370,20250208,12,110,30,40,60,78,31,10,0,65,0,0,10210,68,8,62,2,7,0,0,0,0,0
