validto,capacity_0_x,volume_0_x,capacity_1_x,production_wind_x,capacity_2_x,production_solar_x,capacity_4_x,production_heatpump_x,capacity_8_x,production_cofiring_x,capacity_9_x,production_geothermal_x,capacity_10_x,production_other_x,capacity_11_x,production_waste_x,capacity_12_x,production_biooil_x,capacity_13_x,production_biomass_x,capacity_14_x,production_wood_x,capacity_18_x,production_fossilgaspower_x,capacity_19_x,production_fossilhardcoal_x,capacity_0_y,volume_0_y,capacity_1_y,production_wind_y,capacity_2_y,production_solar_y,capacity_3,production_biogas,capacity_4_y,production_heatpump_y,capacity_8_y,production_cofiring_y,capacity_9_y,production_geothermal_y,capacity_10_y,production_other_y,capacity_11_y,production_waste_y,capacity_12_y,production_biooil_y,capacity_13_y,production_biomass_y,capacity_14_y,production_wood_y,capacity_17,production_windoffshore,capacity_18_y,production_fossilgaspower_y,capacity_19_y,production_fossilhardcoal_y,capacity_20,production_nuclear,capacity_21,production_wastepower,capacity_22,production_windoffshoreB,capacity_24,production_biomethane,capacity_25,production_biomasspower,capacity_26,production_otherpower,capacity_27,production_electricitymix,capacity_28,production_electricitymix.1,capacity_35,production_CHP_total,capacity_50,production_solarthermal,capacity_51,production_industrialconsumersgascombination
2025-03-25 11:00:00+00:00,21435364,21435364,2825120,2825120,12419461,12419461,1382280,1382280,577293,577293,203708,203708,10002,10002,515928,515928,841998,841998,,,733644,733644,1764500,1764500,1180079,1180079,21435364,21435364,2825120,2825120,12419461,12419461,407454,407454,1382280,1382280,577293,577293,203708,203708,10002,10002,515928,515928,841998,841998,530187,530187,733644,733644,735410,735410,1764500,1764500,1180079,1180079,484000,484000,365000,365000,828250,828250,356734,356734,360921,360921,221000,221000,21999322,21999322,13106939,13106939,1550992,1550992,160040,160040,828249,828249
2025-03-25 12:00:00+00:00,23307784,23307784,3048973,3048973,14391551,14391551,1331692,1331692,577281,577281,204822,204822,10002,10002,517638,517638,841998,841998,,,599277,599277,1658250,1658250,807140,807140,23307784,23307784,3048973,3048973,14391551,14391551,407456,407456,1331692,1331692,577281,577281,204822,204822,10002,10002,517638,517638,841998,841998,531941,531941,599277,599277,599132,599132,1658250,1658250,807140,807140,484000,484000,365000,365000,663250,663250,370431,370431,246860,246860,221000,221000,23340887,23340887,13254409,13254409,1454864,1454864,181904,181904,663249,663249
2025-03-25 13:00:00+00:00,22731939,22731939,3065601,3065601,13876670,13876670,1398837,1398837,577271,577271,205726,205726,10002,10002,519028,519028,841998,841998,,,492652,492652,1687000,1687000,783018,783018,22731939,22731939,3065601,3065601,13876670,13876670,407460,407460,1398837,1398837,577271,577271,205726,205726,10002,10002,519028,519028,841998,841998,533369,533369,492652,492652,504166,504166,1687000,1687000,783018,783018,484000,484000,365000,365000,628500,628500,379124,379124,239482,239482,221000,221000,22710829,22710829,13226865,13226865,1360559,1360559,174826,174826,628499,628499
2025-03-25 14:00:00+00:00,19619736,19619736,3041020,3041020,11017396,11017396,1317671,1317671,577259,577259,206944,206944,10002,10002,520895,520895,841998,841998,,,437609,437609,1866500,1866500,1039749,1039749,19619736,19619736,3041020,3041020,11017396,11017396,407465,407465,1317671,1317671,577259,577259,206944,206944,10002,10002,520895,520895,841998,841998,535289,535289,437609,437609,541133,541133,1866500,1866500,1039749,1039749,487250,487250,365000,365000,569000,569000,360675,360675,318001,318001,221000,221000,20292368,20292368,13285312,13285312,1367452,1367452,137188,137188,569000,569000
2025-03-25 15:00:00+00:00,15420777,15420777,2951116,2951116,7029473,7029473,1113467,1113467,577247,577247,208303,208303,10002,10002,522983,522983,841998,841998,,,465582,465582,2306500,2306500,1709238,1709238,15420777,15420777,2951116,2951116,7029473,7029473,407467,407467,1113467,1113467,577247,577247,208303,208303,10002,10002,522983,522983,841998,841998,537434,537434,465582,465582,426893,426893,2306500,2306500,1709238,1709238,485250,485250,365000,365000,665000,665000,358241,358241,522762,522762,221000,221000,17810953,17810953,13375110,13375110,1555615,1555615,90706,90706,664999,664999
2025-03-25 16:00:00+00:00,11385307,11385307,2356868,2356868,3770240,3770240,907299,907299,577237,577237,209587,209587,10002,10002,524953,524953,841998,841998,,,542798,542798,3523500,3523500,2092133,2092133,11385307,11385307,2356868,2356868,3770240,3770240,407472,407472,907299,907299,577237,577237,209587,209587,10002,10002,524953,524953,841998,841998,539459,539459,542798,542798,446899,446899,3523500,3523500,2092133,2092133,483000,483000,365000,365000,646750,646750,362128,362128,639867,639867,221000,221000,16021319,16021319,12747112,12747112,1922961,1922961,50644,50644,646750,646750
2025-03-25 17:00:00+00:00,8506221,8506221,1929698,1929698,1409082,1409082,770387,770387,577225,577225,211101,211101,10002,10002,527279,527279,841998,841998,,,645297,645297,5129250,5129250,2165456,2165456,8506221,8506221,1929698,1929698,1409082,1409082,407476,407476,770387,770387,577225,577225,211101,211101,10002,10002,527279,527279,841998,841998,541850,541850,645297,645297,334604,334604,5129250,5129250,2165456,2165456,483750,483750,365000,365000,614500,614500,380639,380639,662294,662294,221000,221000,15278539,15278539,12708477,12708477,2298509,2298509,20326,20326,614500,614500
2025-03-25 18:00:00+00:00,6830476,6830476,1417051,1417051,303753,303753,719396,719396,577213,577213,212327,212327,10002,10002,529160,529160,841998,841998,,,703849,703849,6241000,6241000,2178092,2178092,6830476,6830476,1417051,1417051,303753,303753,407478,407478,719396,719396,577213,577213,212327,212327,10002,10002,529160,529160,841998,841998,543784,543784,703849,703849,486614,486614,6241000,6241000,2178092,2178092,483500,483500,365000,365000,558750,558750,377630,377630,666158,666158,221000,221000,14871598,14871598,12744635,12744635,2437294,2437294,5715,5715,558750,558750
2025-03-25 19:00:00+00:00,6564995,6564995,1186446,1186446,0,0,709314,709314,577203,577203,213483,213483,10002,10002,530934,530934,841998,841998,,,705364,705364,6560750,6560750,2180582,2180582,6564995,6564995,1186446,1186446,0,0,407484,407484,709314,709314,577203,577203,213483,213483,10002,10002,530934,530934,841998,841998,545607,545607,705364,705364,612870,612870,6560750,6560750,2180582,2180582,483750,483750,365000,365000,836750,836750,378765,378765,666918,666918,221000,221000,14947172,14947172,12743478,12743478,2445976,2445976,410,410,836750,836750
2025-03-25 20:00:00+00:00,6478233,6478233,978479,978479,0,0,698793,698793,577191,577191,214520,214520,10002,10002,532528,532528,841998,841998,,,682321,682321,6682750,6682750,2132336,2132336,6478233,6478233,978479,978479,0,0,407486,407486,698793,698793,577191,577191,214520,214520,10002,10002,532528,532528,841998,841998,547244,547244,682321,682321,779901,779901,6682750,6682750,2132336,2132336,483500,483500,365000,365000,987500,987500,364921,364921,652164,652164,221000,221000,14870974,14870974,12732178,12732178,2368245,2368245,171,171,987500,987500
2025-03-25 21:00:00+00:00,6728981,6728981,1116048,1116048,0,0,700136,700136,577179,577179,215481,215481,10002,10002,534002,534002,841998,841998,,,638124,638124,6381000,6381000,2122574,2122574,6728981,6728981,1116048,1116048,0,0,407490,407490,700136,700136,577179,577179,215481,215481,10002,10002,534002,534002,841998,841998,548759,548759,638124,638124,821155,821155,6381000,6381000,2122574,2122574,483500,483500,365000,365000,1139750,1139750,371451,371451,649176,649176,221000,221000,14688613,14688613,12668749,12668749,2210566,2210566,13,13,1139749,1139749
2025-03-25 22:00:00+00:00,6571951,6571951,936082,936082,0,0,730980,730980,577168,577168,216331,216331,10002,10002,535305,535305,841998,841998,,,575243,575243,5465750,5465750,2126209,2126209,6571951,6571951,936082,936082,0,0,407495,407495,730980,730980,577168,577168,216331,216331,10002,10002,535305,535305,841998,841998,550098,550098,575243,575243,783639,783639,5465750,5465750,2126209,2126209,483750,483750,365000,365000,1191250,1191250,380935,380935,650291,650291,221000,221000,13452609,13452609,12680556,12680556,2013278,2013278,0,0,1191249,1191249
2025-03-25 23:00:00+00:00,6187735,6187735,773331,773331,0,0,796871,796871,577157,577157,217079,217079,10002,10002,536454,536454,841998,841998,,,523259,523259,3723750,3723750,2089262,2089262,6187735,6187735,773331,773331,0,0,407497,407497,796871,796871,577157,577157,217079,217079,10002,10002,536454,536454,841998,841998,551278,551278,523259,523259,852607,852607,3723750,3723750,2089262,2089262,484000,484000,365000,365000,952500,952500,381170,381170,638988,638988,221000,221000,10925912,10925912,12929718,12929718,1678081,1678081,309,309,952500,952500
2025-03-26 00:00:00+00:00,6234881,6234881,980375,980375,0,0,895707,895707,577145,577145,217716,217716,10002,10002,537431,537431,841998,841998,,,489361,489361,3030750,3030750,2137505,2137505,6234881,6234881,980375,980375,0,0,407502,407502,895707,895707,577145,577145,217716,217716,10002,10002,537431,537431,841998,841998,552281,552281,489361,489361,649421,649421,3030750,3030750,2137505,2137505,483750,483750,365000,365000,725000,725000,367334,367334,653745,653745,221000,221000,10169179,10169179,11849390,11849390,1572056,1572056,365,365,724998,724998
2025-03-26 01:00:00+00:00,6347067,6347067,1050071,1050071,0,0,1034781,1034781,577134,577134,218279,218279,10002,10002,538291,538291,841998,841998,,,461289,461289,2850500,2850500,2129466,2129466,6347067,6347067,1050071,1050071,0,0,407506,407506,1034781,1034781,577134,577134,218279,218279,10002,10002,538291,538291,841998,841998,553166,553166,461289,461289,476630,476630,2850500,2850500,2129466,2129466,484000,484000,365000,365000,654250,654250,362831,362831,651284,651284,221000,221000,9966126,9966126,11909143,11909143,1560555,1560555,300,300,654250,654250
2025-03-26 02:00:00+00:00,6531401,6531401,986751,986751,0,0,1175013,1175013,577123,577123,218808,218808,10002,10002,539102,539102,841998,841998,,,462577,462577,2697250,2697250,2120084,2120084,6531401,6531401,986751,986751,0,0,407508,407508,1175013,1175013,577123,577123,218808,218808,10002,10002,539102,539102,841998,841998,554000,554000,462577,462577,354931,354931,2697250,2697250,2120084,2120084,483500,483500,365000,365000,758500,758500,369531,369531,648416,648416,221000,221000,9853142,9853142,11998128,11998128,1572641,1572641,19,19,758500,758500
2025-03-26 03:00:00+00:00,6444088,6444088,781804,781804,0,0,1272668,1272668,577111,577111,219321,219321,10002,10002,539889,539889,841998,841998,,,471422,471422,2723750,2723750,2139802,2139802,6444088,6444088,781804,781804,0,0,407514,407514,1272668,1272668,577111,577111,219321,219321,10002,10002,539889,539889,841998,841998,554808,554808,471422,471422,582964,582964,2723750,2723750,2139802,2139802,483750,483750,365000,365000,767250,767250,370932,370932,654448,654448,221000,221000,9739177,9739177,12011056,12011056,1602373,1602373,301,301,767250,767250
2025-03-26 04:00:00+00:00,6716889,6716889,794886,794886,0,0,1339355,1339355,577100,577100,219817,219817,10002,10002,540646,540646,841998,841998,,,502041,502041,2618000,2618000,2136931,2136931,6716889,6716889,794886,794886,0,0,407516,407516,1339355,1339355,577100,577100,219817,219817,10002,10002,540646,540646,841998,841998,555586,555586,502041,502041,684055,684055,2618000,2618000,2136931,2136931,483250,483250,365000,365000,927750,927750,373110,373110,653569,653569,221000,221000,9835798,9835798,11600627,11600627,1635411,1635411,191,191,927751,927751
2025-03-26 05:00:00+00:00,6862711,6862711,824698,824698,0,0,1424532,1424532,577089,577089,220285,220285,10002,10002,541362,541362,841998,841998,,,585652,585652,3000250,3000250,2124296,2124296,6862711,6862711,824698,824698,0,0,407520,407520,1424532,1424532,577089,577089,220285,220285,10002,10002,541362,541362,841998,841998,556323,556323,585652,585652,739817,739817,3000250,3000250,2124296,2124296,483000,483000,365000,365000,873250,873250,365674,365674,649704,649704,221000,221000,10307650,10307650,11592796,11592796,1766452,1766452,0,0,873250,873250
2025-03-26 06:00:00+00:00,7407800,7407800,983490,983490,14231,14231,1572730,1572730,577077,577077,220769,220769,10002,10002,542105,542105,841998,841998,,,763971,763971,3649750,3649750,2125253,2125253,7407800,7407800,983490,983490,14231,14231,407525,407525,1572730,1572730,577077,577077,220769,220769,10002,10002,542105,542105,841998,841998,557086,557086,763971,763971,806710,806710,3649750,3649750,2125253,2125253,483500,483500,365000,365000,916500,916500,361082,361082,649997,649997,221000,221000,11471619,11471619,11401342,11401342,2062898,2062898,316,316,916500,916500
