validto,capacity_0,volume_0,capacity_1,production_wind,capacity_2,production_solar,capacity_4,production_heatpump,capacity_8,production_cofiring,capacity_9,production_geothermal,capacity_10,production_other,capacity_11,production_waste,capacity_12,production_biooil,capacity_13,production_biomass,capacity_14,production_wood,capacity_18,production_fossilgaspower,capacity_19,production_fossilhardcoal
2025-03-21 23:00:00+00:00,10898538,10898538,3686563,3686563,0,0,158428,158428,578249,578249,173883,173883,10002,10002,470273,470273,841998,841998,,,151737,151737,1133000,1133000,318567,318567
2025-03-22 00:00:00+00:00,10759195,10759195,3656782,3656782,0,0,160448,160448,578237,578237,171416,171416,10002,10002,466472,466472,841998,841998,,,159084,159084,812000,812000,269365,269365
2025-03-22 01:00:00+00:00,10544328,10544328,3779393,3779393,0,0,238174,238174,578226,578226,169103,169103,10002,10002,462909,462909,841998,841998,,,173174,173174,768500,768500,232991,232991
2025-03-22 02:00:00+00:00,10271611,10271611,3674997,3674997,0,0,359950,359950,578215,578215,166837,166837,10002,10002,459417,459417,841998,841998,,,194434,194434,781000,781000,215379,215379
2025-03-22 03:00:00+00:00,10020583,10020583,3435490,3435490,0,0,419892,419892,578203,578203,164593,164593,10002,10002,455964,455964,841998,841998,,,222974,222974,781000,781000,248882,248882
2025-03-22 04:00:00+00:00,9941337,9941337,3126738,3126738,0,0,533871,533871,578192,578192,162384,162384,10002,10002,452560,452560,841998,841998,,,260370,260370,760500,760500,214613,214613
2025-03-22 05:00:00+00:00,9689800,9689800,2760226,2760226,0,0,614785,614785,578181,578181,160302,160302,10002,10002,449355,449355,841998,841998,,,343416,343416,756750,756750,218059,218059
2025-03-22 06:00:00+00:00,9493284,9493284,2516851,2516851,27062,27062,730289,730289,578169,578169,158293,158293,10002,10002,446261,446261,841998,841998,,,508879,508879,740750,740750,215378,215378
2025-03-22 07:00:00+00:00,11156686,11156686,2785615,2785615,1153199,1153199,927137,927137,578157,578157,156370,156370,10002,10002,443298,443298,841998,841998,,,652787,652787,732500,732500,214804,214804
2025-03-22 08:00:00+00:00,14788247,14788247,3484746,3484746,4118392,4118392,1091738,1091738,578147,578147,155083,155083,10002,10002,441316,441316,841998,841998,,,637247,637247,723250,723250,212123,212123
2025-03-22 09:00:00+00:00,18090594,18090594,4040470,4040470,7393720,7393720,1253419,1253419,578135,578135,154368,154368,10002,10002,440212,440212,841998,841998,,,475898,475898,713000,713000,208869,208869
2025-03-22 10:00:00+00:00,21041769,21041769,4629234,4629234,10247974,10247974,1372613,1372613,578123,578123,153856,153856,10002,10002,439422,439422,841998,841998,,,247758,247758,758000,758000,206188,206188
2025-03-22 11:00:00+00:00,23163156,23163156,4743768,4743768,12793663,12793663,1321428,1321428,578112,578112,153487,153487,10002,10002,438852,438852,841998,841998,,,84513,84513,784500,784500,206189,206189
